lon,lat,period,zone
35.40135616,32.5756055,Miocene,6
35.40136342,32.57608476,Miocene,6
35.40137426,32.57680594,Miocene,6
35.40123664,32.57716481,Miocene,6
35.40096045,32.57799232,Miocene,6
35.40025438,32.57873346,Miocene,6
35.40083221,32.57898712,Miocene,6
35.40155231,32.57911112,Miocene,6
35.40299618,32.57925899,Miocene,6
35.4032977,32.57987679,Miocene,6
35.40360646,32.58063728,Miocene,6
35.40362019,32.58114758,Miocene,6
35.40363744,32.58178853,Miocene,6
35.40322505,32.58269784,Miocene,6
35.40279724,32.58309334,Miocene,6
35.4026543,32.58322548,Miocene,6
35.40209405,32.58441107,Miocene,6
35.40210472,32.58493797,Miocene,6
35.4021196,32.58572257,Miocene,6
35.4024365,32.58677719,Miocene,6
35.40259592,32.58730769,Miocene,6
35.40260717,32.58784185,Miocene,6
35.40261847,32.58837821,Miocene,6
35.40262982,32.58891679,Miocene,6
35.40264693,32.58972886,Miocene,6
35.40267447,32.59108302,Miocene,6
35.40269057,32.59189751,Miocene,6
35.40270822,32.59272838,Miocene,6
35.40271969,32.59328323,Miocene,6
35.40244252,32.59467508,Miocene,6
35.40125959,32.59735255,Miocene,6
35.40080575,32.59805889,Miocene,6
35.40035459,32.59919749,Miocene,6
35.40020549,32.5997705,Miocene,6
35.40020841,32.60005464,Miocene,6
35.4000626,32.60105419,Miocene,6
35.39991083,32.60149559,Miocene,6
35.39976247,32.60247658,Miocene,6
35.39976763,32.60316245,Miocene,6
35.3997773,32.60441387,Miocene,6
35.39978056,32.6048332,Miocene,6
35.39994406,32.60553598,Miocene,6
35.40011175,32.6066643,Miocene,6
35.40011605,32.60721586,Miocene,6
35.40060014,32.60795561,Miocene,6
35.40092448,32.60842095,Miocene,6
35.40093139,32.60901045,Miocene,6
35.40094695,32.61034279,Miocene,6
35.40095041,32.61064002,Miocene,6
35.40065052,32.61201704,Miocene,6
35.40017397,32.61277788,Miocene,6
35.39969173,32.6131966,Miocene,6
35.39904925,32.6140398,Miocene,6
35.39872706,32.61436349,Miocene,6
35.39808144,32.61528852,Miocene,6
35.39726757,32.61668616,Miocene,6
35.39677548,32.61736187,Miocene,6
35.3966105,32.6181572,Miocene,6
35.39611736,32.6188774,Miocene,6
35.39562505,32.61968365,Miocene,6
35.39529807,32.61990284,Miocene,6
35.39448211,32.62044981,Miocene,6
35.39431747,32.62086385,Miocene,6
35.39414014,32.62218549,Miocene,6
35.39396705,32.62286869,Miocene,6
35.39379564,32.62337575,Miocene,6
35.39362011,32.62421656,Miocene,6
35.39327736,32.62518975,Miocene,6
35.39276745,32.62614001,Miocene,6
35.3927624,32.62675763,Miocene,6
35.39259441,32.62703846,Miocene,6
35.39226103,32.62797238,Miocene,6
35.39209546,32.62849239,Miocene,6
35.3919306,32.62913927,Miocene,6
35.3917634,32.6298154,Miocene,6
35.39176305,32.63009212,Miocene,6
35.39159383,32.63079142,Miocene,6
35.39137464,32.63222435,Miocene,6
35.39117014,32.63318895,Miocene,6
35.39112743,32.63452524,Miocene,6
35.39110024,32.63526708,Miocene,6
35.39114915,32.63385115,Miocene,6
35.42855784,32.47087508,Miocene,7
35.42566817,32.47339053,Miocene,7
35.42447701,32.47390813,Miocene,7
35.42240485,32.47470482,Miocene,7
35.42087078,32.47459454,Miocene,7
35.41888824,32.47477024,Miocene,7
35.41695357,32.47463708,Miocene,7
35.41575462,32.4751574,Miocene,7
35.41410718,32.47655469,Miocene,7
35.41288421,32.47737756,Miocene,7
35.41134759,32.47801613,Miocene,7
35.41057208,32.47825703,Miocene,7
35.40831444,32.47836517,Miocene,7
35.40632237,32.47824579,Miocene,7
35.40464779,32.47847169,Miocene,7
35.40302803,32.47838166,Miocene,7
35.40099723,32.47826875,Miocene,7
35.39894377,32.4784595,Miocene,7
35.39848353,32.477412,Miocene,7
35.39884634,32.47611478,Miocene,7
35.39915315,32.4745397,Miocene,7
35.39854558,32.47324503,Miocene,7
35.39660166,32.47310372,Miocene,7
35.39506596,32.47268512,Miocene,7
35.39387611,32.47170197,Miocene,7
35.39355369,32.47045277,Miocene,7
35.39350418,32.4691505,Miocene,7
35.39411141,32.467535,Miocene,7
35.3930113,32.46683475,Miocene,7
35.39092703,32.46671019,Miocene,7
35.38916898,32.46662303,Miocene,7
35.38672157,32.46646126,Miocene,7
35.38482603,32.46630431,Miocene,7
35.38495192,32.46567849,Miocene,7
35.38658745,32.46517947,Miocene,7
35.38843785,32.46434875,Miocene,7
35.38983247,32.46380274,Miocene,7
35.39206456,32.46300787,Miocene,7
35.39379819,32.46250067,Miocene,7
35.39552576,32.46199522,Miocene,7
35.39709623,32.46120575,Miocene,7
35.39868353,32.46041463,Miocene,7
35.40023002,32.46023168,Miocene,7
35.40186004,32.45973869,Miocene,7
35.40378833,32.4595866,Miocene,7
35.40573902,32.45943214,Miocene,7
35.40654572,32.4591867,Miocene,7
35.40925334,32.45909328,Miocene,7
35.41040774,32.45888134,Miocene,7
35.41236456,32.45842473,Miocene,7
35.41405949,32.45762627,Miocene,7
35.41605754,32.4574681,Miocene,7
35.41836485,32.45698574,Miocene,7
35.42025171,32.45618173,Miocene,7
35.42196685,32.4563436,Miocene,7
35.42280555,32.45735453,Miocene,7
35.42328516,32.45833905,Miocene,7
35.42391088,32.45960949,Miocene,7
35.42418811,32.46054743,Miocene,7
35.42398974,32.46206569,Miocene,7
35.4245442,32.46394063,Miocene,7
35.42513821,32.46521523,Miocene,7
35.42542396,32.46585519,Miocene,7
35.4266604,32.46721737,Miocene,7
35.42762052,32.46823362,Miocene,7
35.4285883,32.46924976,Miocene,7
35.4288638,32.47092837,Miocene,7
35.42879663,32.47124462,Miocene,7
35.53522339,32.60282527,Miocene,8
35.53612102,32.60083074,Miocene,8
35.53637173,32.59997993,Miocene,8
35.53676696,32.59938136,Miocene,8
35.53722184,32.59820506,Miocene,8
35.53780721,32.59741422,Miocene,8
35.53821173,32.5967208,Miocene,8
35.53840614,32.59646044,Miocene,8
35.53867244,32.59529091,Miocene,8
35.53877336,32.59415981,Miocene,8
35.53918846,32.59347517,Miocene,8
35.53978285,32.59267361,Miocene,8
35.54001823,32.59200689,Miocene,8
35.54029295,32.59086723,Miocene,8
35.54040162,32.58968181,Miocene,8
35.54078204,32.58917091,Miocene,8
35.54098444,32.58875762,Miocene,8
35.5412117,32.58804528,Miocene,8
35.54142412,32.58746947,Miocene,8
35.54197441,32.58683085,Miocene,8
35.54269991,32.58609305,Miocene,8
35.54307799,32.58560766,Miocene,8
35.54310187,32.58532054,Miocene,8
35.54357285,32.58368753,Miocene,8
35.54396402,32.5828808,Miocene,8
35.54415829,32.58247606,Miocene,8
35.54469749,32.58184476,Miocene,8
35.54522535,32.58135922,Miocene,8
35.54608147,32.58076808,Miocene,8
35.54675125,32.58042301,Miocene,8
35.54740866,32.58021252,Miocene,8
35.54787711,32.58040075,Miocene,8
35.54814945,32.58113156,Miocene,8
35.54841184,32.58200087,Miocene,8
35.5488467,32.58275299,Miocene,8
35.54927583,32.58365358,Miocene,8
35.549232,32.58436976,Miocene,8
35.54931015,32.58567065,Miocene,8
35.54927201,32.58624313,Miocene,8
35.54936617,32.58726029,Miocene,8
35.54946094,32.5882839,Miocene,8
35.54960472,32.58858815,Miocene,8
35.54971992,32.58932892,Miocene,8
35.55015977,32.59026632,Miocene,8
35.55027191,32.59117652,Miocene,8
35.5502264,32.59209923,Miocene,8
35.5503584,32.59272293,Miocene,8
35.55027941,32.59390792,Miocene,8
35.55038767,32.59482138,Miocene,8
35.5504965,32.59573977,Miocene,8
35.55058723,32.59696892,Miocene,8
35.55071877,32.59760143,Miocene,8
35.55065543,32.59868842,Miocene,8
35.55090491,32.6002932,Miocene,8
35.55081928,32.60150561,Miocene,8
35.55076656,32.60227168,Miocene,8
35.55073971,32.60275212,Miocene,8
35.55072933,32.60349791,Miocene,8
35.55067761,32.60467951,Miocene,8
35.55065057,32.60516982,Miocene,8
35.55050566,32.607194,Miocene,8
35.54945691,32.60726106,Miocene,8
35.54895213,32.60707077,Miocene,8
35.54829596,32.60653826,Miocene,8
35.54778509,32.60630921,Miocene,8
35.5469504,32.60570939,Miocene,8
35.54612081,32.60512088,Miocene,8
35.54525675,32.60500559,Miocene,8
35.54420485,32.60499078,Miocene,8
35.54315782,32.60499884,Miocene,8
35.54212523,32.60483365,Miocene,8
35.54091707,32.60449705,Miocene,8
35.54021761,32.60447414,Miocene,8
35.53935122,32.60442235,Miocene,8
35.53847351,32.60452159,Miocene,8
35.5377985,32.60436247,Miocene,8
35.53692721,32.60446321,Miocene,8
35.53624205,32.60445389,Miocene,8
35.53557563,32.60428984,Miocene,8
35.53496818,32.60356644,Miocene,8
35.53470213,32.60291255,Miocene,8
35.5347629,32.60237964,Miocene,8
35.49986977,32.67638567,Miocene,9
35.49964499,32.67764683,Miocene,9
35.49954277,32.67828413,Miocene,9
35.499778,32.67899679,Miocene,9
35.50052874,32.68020578,Miocene,9
35.50101289,32.68140422,Miocene,9
35.50175699,32.68285476,Miocene,9
35.50168289,32.68425902,Miocene,9
35.50106681,32.68514608,Miocene,9
35.49970026,32.68506721,Miocene,9
35.49915288,32.68503562,Miocene,9
35.49642057,32.68463744,Miocene,9
35.49589052,32.68437601,Miocene,9
35.4945908,32.68362685,Miocene,9
35.49385753,32.68292967,Miocene,9
35.49211268,32.68126321,Miocene,9
35.49108611,32.6802754,Miocene,9
35.48980172,32.67878415,Miocene,9
35.48846842,32.67799658,Miocene,9
35.48767549,32.67722592,Miocene,9
35.48635741,32.67620091,Miocene,9
35.48529698,32.67568023,Miocene,9
35.48485132,32.67476198,Miocene,9
35.48492246,32.67331926,Miocene,9
35.4849377,32.6723247,Miocene,9
35.48500075,32.67139457,Miocene,9
35.48533575,32.67023606,Miocene,9
35.48535126,32.67000537,Miocene,9
35.48575851,32.66844169,Miocene,9
35.48620592,32.66740742,Miocene,9
35.48660376,32.66632466,Miocene,9
35.48745644,32.6656892,Miocene,9
35.48827762,32.66479892,Miocene,9
35.48942576,32.66397956,Miocene,9
35.49027105,32.66335946,Miocene,9
35.49133573,32.66342996,Miocene,9
35.49263551,32.66396491,Miocene,9
35.49419789,32.66451628,Miocene,9
35.49549321,32.66504942,Miocene,9
35.49677452,32.6658056,Miocene,9
35.49782687,32.66587277,Miocene,9
35.49911647,32.66640361,Miocene,9
35.5001584,32.66669628,Miocene,9
35.50120352,32.66699105,Miocene,9
35.50250034,32.66752652,Miocene,9
35.50327995,32.66780289,Miocene,9
35.5043021,32.66854368,Miocene,9
35.50482792,32.66857858,Miocene,9
35.50636587,32.6695777,Miocene,9
35.50713494,32.67007731,Miocene,9
35.5079088,32.67080868,Miocene,9
35.50919225,32.67110787,Miocene,9
35.50999323,32.67208298,Miocene,9
35.50989562,32.67340821,Miocene,9
35.50984923,32.67453586,Miocene,9
35.51004638,32.67590357,Miocene,9
35.50923284,32.67607394,Miocene,9
35.50764129,32.67597349,Miocene,9
35.50634964,32.67544622,Miocene,9
35.50504122,32.67537767,Miocene,9
35.50377368,32.67534103,Miocene,9
35.50275468,32.67531157,Miocene,9
35.50173124,32.67528198,Miocene,9
35.5006915,32.67572225,Miocene,9
35.50067966,32.67619324,Miocene,9
35.85857725,33.31231206,Pleistocene,1
35.84252079,33.31437331,Pleistocene,1
35.83091073,33.3136561,Pleistocene,1
35.82154208,33.31391974,Pleistocene,1
35.81262277,33.30480592,Pleistocene,1
35.80679737,33.29452032,Pleistocene,1
35.81901727,33.28309929,Pleistocene,1
35.8243604,33.29752189,Pleistocene,1
35.8359195,33.27825998,Pleistocene,1
35.82918002,33.26844229,Pleistocene,1
35.80093867,33.27065245,Pleistocene,1
35.79345865,33.26560166,Pleistocene,1
35.80681537,33.25471605,Pleistocene,1
35.81798427,33.25398848,Pleistocene,1
35.81242472,33.2424377,Pleistocene,1
35.7885976,33.24340356,Pleistocene,1
35.78196213,33.24836678,Pleistocene,1
35.7721143,33.24707036,Pleistocene,1
35.75514137,33.24833957,Pleistocene,1
35.73139716,33.24363209,Pleistocene,1
35.70052176,33.25359525,Pleistocene,1
35.67465107,33.24405409,Pleistocene,1
35.66805028,33.22532983,Pleistocene,1
35.66005778,33.20326606,Pleistocene,1
35.66069994,33.1772664,Pleistocene,1
35.66019086,33.16355706,Pleistocene,1
35.67259182,33.17666775,Pleistocene,1
35.68985742,33.16233666,Pleistocene,1
35.70578751,33.14461391,Pleistocene,1
35.70006651,33.1385894,Pleistocene,1
35.6593943,33.14125645,Pleistocene,1
35.66275042,33.12987231,Pleistocene,1
35.6871429,33.13019645,Pleistocene,1
35.68606093,33.11899862,Pleistocene,1
35.65997214,33.12016078,Pleistocene,1
35.65300586,33.10917885,Pleistocene,1
35.67902723,33.11485395,Pleistocene,1
35.69476966,33.1042615,Pleistocene,1
35.68557409,33.09562177,Pleistocene,1
35.66068157,33.0954329,Pleistocene,1
35.67253088,33.08667023,Pleistocene,1
35.68798281,33.08661009,Pleistocene,1
35.70311763,33.07809453,Pleistocene,1
35.7134881,33.06087927,Pleistocene,1
35.70851606,33.0465859,Pleistocene,1
35.69343962,33.0349608,Pleistocene,1
35.69865397,33.02109802,Pleistocene,1
35.70389651,33.0031247,Pleistocene,1
35.72593666,32.99054313,Pleistocene,1
35.73269281,32.97591652,Pleistocene,1
35.7362104,32.95991261,Pleistocene,1
35.74015063,32.94644548,Pleistocene,1
35.73518086,32.93315074,Pleistocene,1
35.73667234,32.91121579,Pleistocene,1
35.75729343,32.91519079,Pleistocene,1
35.76075202,32.90699891,Pleistocene,1
35.74216421,32.89798339,Pleistocene,1
35.74677929,32.88697184,Pleistocene,1
35.76277323,32.87975115,Pleistocene,1
35.80090834,32.87593448,Pleistocene,1
35.8353346,32.87233814,Pleistocene,1
35.87137708,32.8654401,Pleistocene,1
35.90529595,32.85289992,Pleistocene,1
35.91940469,32.84939309,Pleistocene,1
35.91832125,33.22214322,Pleistocene,1
35.90159368,33.22038452,Pleistocene,1
35.89307378,33.22893926,Pleistocene,1
35.89192595,33.2483787,Pleistocene,1
35.88699282,33.25704925,Pleistocene,1
35.87892719,33.26163109,Pleistocene,1
35.87168823,33.24465765,Pleistocene,1
35.85924204,33.2439342,Pleistocene,1
35.86137706,33.26005765,Pleistocene,1
35.86800276,33.27068063,Pleistocene,1
35.86428826,33.28101044,Pleistocene,1
35.85281689,33.28371263,Pleistocene,1
35.85852705,33.295425,Pleistocene,1
35.85857725,33.31231206,Pleistocene,1
35.62896577,33.3146576,Pleistocene,2
35.62418879,33.31057263,Pleistocene,2
35.62193308,33.30838262,Pleistocene,2
35.62032227,33.3058355,Pleistocene,2
35.61927454,33.30395382,Pleistocene,2
35.61766708,33.30140896,Pleistocene,2
35.61680584,33.29885827,Pleistocene,2
35.61651093,33.29649567,Pleistocene,2
35.61678153,33.29431783,Pleistocene,2
35.61705224,33.29213906,Pleistocene,2
35.61725534,33.29050437,Pleistocene,2
35.61704009,33.28711015,Pleistocene,2
35.61610328,33.28464741,Pleistocene,2
35.61442772,33.28266126,Pleistocene,2
35.61266305,33.28124471,Pleistocene,2
35.61108116,33.27869398,Pleistocene,2
35.61135317,33.27699142,Pleistocene,2
35.61051105,33.27396959,Pleistocene,2
35.61022625,33.27160927,Pleistocene,2
35.6091133,33.2702914,Pleistocene,2
35.60777826,33.26607799,Pleistocene,2
35.60665621,33.26428805,Pleistocene,2
35.60547395,33.26303671,Pleistocene,2
35.60244983,33.25996812,Pleistocene,2
35.60068914,33.25856758,Pleistocene,2
35.59837016,33.25651644,Pleistocene,2
35.59655806,33.25516371,Pleistocene,2
35.59358096,33.25254881,Pleistocene,2
35.59242102,33.25128208,Pleistocene,2
35.59076249,33.24882566,Pleistocene,2
35.58902352,33.24692644,Pleistocene,2
35.58774624,33.24418052,Pleistocene,2
35.58666844,33.24186734,Pleistocene,2
35.58676229,33.24080643,Pleistocene,2
35.58643438,33.23800379,Pleistocene,2
35.58690728,33.23467595,Pleistocene,2
35.58722254,33.23245726,Pleistocene,2
35.58745898,33.23079316,Pleistocene,2
35.58785305,33.22801944,Pleistocene,2
35.58743191,33.22627811,Pleistocene,2
35.5851973,33.22319592,Pleistocene,2
35.58486142,33.22089621,Pleistocene,2
35.58656986,33.21827616,Pleistocene,2
35.58916895,33.21860378,Pleistocene,2
35.5917757,33.21892746,Pleistocene,2
35.59430392,33.21980741,Pleistocene,2
35.59544843,33.22108184,Pleistocene,2
35.59643276,33.22346909,Pleistocene,2
35.59734046,33.22641121,Pleistocene,2
35.59775486,33.22816036,Pleistocene,2
35.59801098,33.23102096,Pleistocene,2
35.59899837,33.23340903,Pleistocene,2
35.59933382,33.23571467,Pleistocene,2
35.60083096,33.23928652,Pleistocene,2
35.60184056,33.24165934,Pleistocene,2
35.6028503,33.24403234,Pleistocene,2
35.60450691,33.24649438,Pleistocene,2
35.60624079,33.24840333,Pleistocene,2
35.60937175,33.24991645,Pleistocene,2
35.6124348,33.25149106,Pleistocene,2
35.61429257,33.2523233,Pleistocene,2
35.61754307,33.25276625,Pleistocene,2
35.62088989,33.25312477,Pleistocene,2
35.62355707,33.25342164,Pleistocene,2
35.62680057,33.25436106,Pleistocene,2
35.62929172,33.25579018,Pleistocene,2
35.632465,33.25728106,Pleistocene,2
35.6336164,33.25856878,Pleistocene,2
35.63514741,33.26165403,Pleistocene,2
35.63678284,33.26416,Pleistocene,2
35.63851499,33.26609265,Pleistocene,2
35.64090187,33.2681162,Pleistocene,2
35.64261513,33.27007327,Pleistocene,2
35.64441806,33.27193483,Pleistocene,2
35.64629407,33.27371429,Pleistocene,2
35.64813693,33.27552801,Pleistocene,2
35.65075276,33.27682839,Pleistocene,2
35.65336681,33.27812778,Pleistocene,2
35.65607524,33.27931172,Pleistocene,2
35.65973599,33.27932768,Pleistocene,2
35.6634842,33.27963909,Pleistocene,2
35.66559789,33.28194614,Pleistocene,2
35.66600024,33.28414083,Pleistocene,2
35.66735495,33.28602599,Pleistocene,2
35.66743486,33.28908256,Pleistocene,2
35.66670581,33.29182609,Pleistocene,2
35.666038,33.2949402,Pleistocene,2
35.66669719,33.29820296,Pleistocene,2
35.66612903,33.30218007,Pleistocene,2
35.66545525,33.30588589,Pleistocene,2
35.66580118,33.30819072,Pleistocene,2
35.66603196,33.3111023,Pleistocene,2
35.66614748,33.31418072,Pleistocene,2
35.6617049,33.31433471,Pleistocene,2
35.65954111,33.31342765,Pleistocene,2
35.65599115,33.31331671,Pleistocene,2
35.65322837,33.31311896,Pleistocene,2
35.64970738,33.31295732,Pleistocene,2
35.64439589,33.31321266,Pleistocene,2
35.64070999,33.31323739,Pleistocene,2
35.63651158,33.31343466,Pleistocene,2
35.63316528,33.31395176,Pleistocene,2
35.63097469,33.31303937,Pleistocene,2
35.62833897,33.31406605,Pleistocene,2
35.62704457,33.3147853,Pleistocene,2
35.67107151,33.17604164,Late Pliocene,1
35.66858394,33.17483737,Late Pliocene,1
35.66669447,33.17289181,Late Pliocene,1
35.66668299,33.17229761,Late Pliocene,1
35.66475951,33.16857061,Late Pliocene,1
35.66226292,33.16735681,Late Pliocene,1
35.66099355,33.16582295,Late Pliocene,1
35.65910755,33.16344992,Late Pliocene,1
35.6577887,33.16043052,Late Pliocene,1
35.65712535,33.15862065,Late Pliocene,1
35.65705772,33.15494974,Late Pliocene,1
35.6570232,33.15212057,Late Pliocene,1
35.65696925,33.14810917,Late Pliocene,1
35.65751536,33.14433346,Late Pliocene,1
35.65748117,33.14252074,Late Pliocene,1
35.65743563,33.14010925,Late Pliocene,1
35.65736763,33.13650364,Late Pliocene,1
35.65667342,33.13337836,Late Pliocene,1
35.6559658,33.13059921,Late Pliocene,1
35.65530319,33.12774639,Late Pliocene,1
35.65349001,33.12631052,Late Pliocene,1
35.65346386,33.12456942,Late Pliocene,1
35.65280147,33.12169609,Late Pliocene,1
35.65214078,33.11883005,Late Pliocene,1
35.65210987,33.11703675,Late Pliocene,1
35.65148183,33.11597119,Late Pliocene,1
35.65141151,33.111805,Late Pliocene,1
35.6513815,33.11002578,Late Pliocene,1
35.65070717,33.10601096,Late Pliocene,1
35.65007863,33.10393573,Late Pliocene,1
35.65005468,33.10125265,Late Pliocene,1
35.64942242,33.09864789,Late Pliocene,1
35.64879529,33.09658021,Late Pliocene,1
35.64752928,33.09229841,Late Pliocene,1
35.64748601,33.08986134,Late Pliocene,1
35.64748104,33.08932194,Late Pliocene,1
35.64684905,33.08573304,Late Pliocene,1
35.64681336,33.08242694,Late Pliocene,1
35.6467706,33.07904667,Late Pliocene,1
35.64613773,33.07686972,Late Pliocene,1
35.64609626,33.07350747,Late Pliocene,1
35.64485559,33.07085028,Late Pliocene,1
35.64421828,33.06810579,Late Pliocene,1
35.64359373,33.06598984,Late Pliocene,1
35.64355698,33.06218808,Late Pliocene,1
35.64293418,33.06008028,Late Pliocene,1
35.6429035,33.05730607,Late Pliocene,1
35.64227237,33.05459585,Late Pliocene,1
35.64162874,33.04981374,Late Pliocene,1
35.64159956,33.04705985,Late Pliocene,1
35.64098566,33.04549907,Late Pliocene,1
35.64036529,33.04289423,Late Pliocene,1
35.6403329,33.04054605,Late Pliocene,1
35.63971201,33.0383757,Late Pliocene,1
35.63907373,33.03497843,Late Pliocene,1
35.63786213,33.03287801,Late Pliocene,1
35.63605203,33.03026157,Late Pliocene,1
35.63544282,33.02863105,Late Pliocene,1
35.63423233,33.02639028,Late Pliocene,1
35.63361977,33.02369833,Late Pliocene,1
35.63360711,33.02113794,Late Pliocene,1
35.63300607,33.01962228,Late Pliocene,1
35.63299631,33.01757839,Late Pliocene,1
35.63179862,33.01506332,Late Pliocene,1
35.6300154,33.01409774,Late Pliocene,1
35.62764511,33.01519048,Late Pliocene,1
35.62586695,33.01677755,Late Pliocene,1
35.6228952,33.01840421,Late Pliocene,1
35.62051529,33.01894057,Late Pliocene,1
35.61755064,33.01931186,Late Pliocene,1
35.61517241,33.02033305,Late Pliocene,1
35.61279436,33.02083457,Late Pliocene,1
35.61041054,33.02188698,Late Pliocene,1
35.60803481,33.0218576,Late Pliocene,1
35.60505951,33.02236702,Late Pliocene,1
35.60267723,33.0228839,Late Pliocene,1
35.60089646,33.02286159,Late Pliocene,1
35.59792979,33.0228244,Late Pliocene,1
35.59497107,33.02275769,Late Pliocene,1
35.59262061,33.02164969,Late Pliocene,1
35.59088367,33.01998469,Late Pliocene,1
35.58854917,33.01885497,Late Pliocene,1
35.58564489,33.0171756,Late Pliocene,1
35.58392397,33.01552273,Late Pliocene,1
35.58338088,33.0138955,Late Pliocene,1
35.58345447,33.0112092,Late Pliocene,1
35.58351318,33.00906711,Late Pliocene,1
35.58357172,33.00693111,Late Pliocene,1
35.58422738,33.00476646,Late Pliocene,1
35.58428414,33.0031305,Late Pliocene,1
35.58433085,33.00056068,Late Pliocene,1
35.58325031,32.99787621,Late Pliocene,1
35.58210879,32.99683783,Late Pliocene,1
35.58100305,32.99425906,Late Pliocene,1
35.58106022,32.99169524,Late Pliocene,1
35.58283274,32.99017146,Late Pliocene,1
35.58576119,32.9886571,Late Pliocene,1
35.58808801,32.98816117,Late Pliocene,1
35.59040172,32.98818706,Late Pliocene,1
35.59272992,32.98720297,Late Pliocene,1
35.59564048,32.98620732,Late Pliocene,1
35.59738297,32.98571856,Late Pliocene,1
35.60029058,32.98472602,Late Pliocene,1
35.60260718,32.98426045,Late Pliocene,1
35.60491423,32.98433239,Late Pliocene,1
35.60780668,32.98439412,Late Pliocene,1
35.61012292,32.98444352,Late Pliocene,1
35.61244129,32.9844929,Late Pliocene,1
35.61534536,32.98403281,Late Pliocene,1
35.61766816,32.98407467,Late Pliocene,1
35.62055509,32.98441495,Late Pliocene,1
35.6234548,32.98485315,Late Pliocene,1
35.62696623,32.98451407,Late Pliocene,1
35.62813349,32.98226173,Late Pliocene,1
35.62929248,32.97952611,Late Pliocene,1
35.62986852,32.97791689,Late Pliocene,1
35.63043884,32.97532567,Late Pliocene,1
35.63100902,32.9732322,Late Pliocene,1
35.63099995,32.97082234,Late Pliocene,1
35.63099095,32.96841766,Late Pliocene,1
35.62982479,32.96656598,Late Pliocene,1
35.62865777,32.96482501,Late Pliocene,1
35.62690295,32.96318714,Late Pliocene,1
35.62572655,32.96087624,Late Pliocene,1
35.62571849,32.95793747,Late Pliocene,1
35.62513123,32.95595861,Late Pliocene,1
35.62454381,32.95348951,Late Pliocene,1
35.6233818,32.95143293,Late Pliocene,1
35.62338024,32.94943838,Late Pliocene,1
35.62280417,32.9473728,Late Pliocene,1
35.62280298,32.94489261,Late Pliocene,1
35.62222396,32.94291614,Late Pliocene,1
35.62221889,32.94099779,Late Pliocene,1
35.62221505,32.93955966,Late Pliocene,1
35.62220873,32.93716389,Late Pliocene,1
35.62393242,32.9352948,Late Pliocene,1
35.62565892,32.93390501,Late Pliocene,1
35.62681086,32.93244884,Late Pliocene,1
35.62911281,32.9299953,Late Pliocene,1
35.6314093,32.92754743,Late Pliocene,1
35.6331277,32.92559591,Late Pliocene,1
35.63541904,32.9241105,Late Pliocene,1
35.63713273,32.92264148,Late Pliocene,1
35.63884363,32.92117478,Late Pliocene,1
35.64112375,32.91970117,Late Pliocene,1
35.64282531,32.91729818,Late Pliocene,1
35.64452881,32.91584465,Late Pliocene,1
35.64679907,32.91438404,Late Pliocene,1
35.64962235,32.91288943,Late Pliocene,1
35.65189244,32.91238622,Late Pliocene,1
35.65361039,32.91378979,Late Pliocene,1
35.65540635,32.91534081,Late Pliocene,1
35.65765665,32.91433065,Late Pliocene,1
35.65813495,32.91230904,Late Pliocene,1
35.65924193,32.90992569,Late Pliocene,1
35.65979739,32.9089721,Late Pliocene,1
35.66204387,32.90566467,Late Pliocene,1
35.66316842,32.90424797,Late Pliocene,1
35.66540461,32.90280323,Late Pliocene,1
35.6670837,32.90230777,Late Pliocene,1
35.66988447,32.90226504,Late Pliocene,1
35.67212562,32.90269958,Late Pliocene,1
35.67326534,32.90502576,Late Pliocene,1
35.67496766,32.90781076,Late Pliocene,1
35.67609744,32.90919778,Late Pliocene,1
35.67833632,32.91009525,Late Pliocene,1
35.68124205,32.91108115,Late Pliocene,1
35.68337993,32.91189315,Late Pliocene,1
35.68508745,32.91375187,Late Pliocene,1
35.68734994,32.91513619,Late Pliocene,1
35.68920405,32.91712089,Late Pliocene,1
35.6910673,32.91911527,Late Pliocene,1
35.69293979,32.92111943,Late Pliocene,1
35.69483954,32.92361741,Late Pliocene,1
35.69705161,32.9244836,Late Pliocene,1
35.69927399,32.92582811,Late Pliocene,1
35.70094792,32.92719274,Late Pliocene,1
35.70207884,32.92905087,Late Pliocene,1
35.70381634,32.93140459,Late Pliocene,1
35.70552467,32.93279917,Late Pliocene,1
35.70723651,32.93419674,Late Pliocene,1
35.70945886,32.93507439,Late Pliocene,1
35.71114274,32.93737957,Late Pliocene,1
35.71274334,32.93867986,Late Pliocene,1
35.71437323,32.94000642,Late Pliocene,1
35.71548287,32.9409106,Late Pliocene,1
35.71715945,32.94274231,Late Pliocene,1
35.71989987,32.94404443,Late Pliocene,1
35.72155377,32.94539135,Late Pliocene,1
35.7232044,32.94673604,Late Pliocene,1
35.72616066,32.94869012,Late Pliocene,1
35.7280716,32.9502575,Late Pliocene,1
35.73041316,32.95077345,Late Pliocene,1
35.73263781,32.95165764,Late Pliocene,1
35.73535768,32.95201567,Late Pliocene,1
35.73739093,32.95182018,Late Pliocene,1
35.73845375,32.95222531,Late Pliocene,1
35.73749107,32.95422098,Late Pliocene,1
35.73633953,32.9565298,Late Pliocene,1
35.73520672,32.95838962,Late Pliocene,1
35.7352471,32.95981622,Late Pliocene,1
35.73491517,32.96281787,Late Pliocene,1
35.73567608,32.96764886,Late Pliocene,1
35.73471864,32.97015824,Late Pliocene,1
35.73429587,32.97264008,Late Pliocene,1
