Downloaded from PINT v8.0.0 at 2022/01/19 11:07:33

SELECT RefIncluded.[UID], RefIncluded.[REF], RefIncluded.[IDENT], RefIncluded.[SLAT],RefIncluded.[SLONG], RefIncluded.[AGE], RefIncluded.[DAGE], RefIncluded.[INTM], RefIncluded.[NINT], RefIncluded.[B], RefIncluded.[DB], RefIncluded.[DB%], RefIncluded.[DBN(%)], RefIncluded.[VDM], RefIncluded.[VADM], RefIncluded.[VDM/VADM], RefIncluded.[QAGE], RefIncluded.[QSTAT], RefIncluded.[QTRM],RefIncluded.[QALT],RefIncluded.[QMD], RefIncluded.[QACN], RefIncluded.[QTECH], RefIncluded.[QLITH],RefIncluded.[QMAG],RefIncluded.[QDIR], RefIncluded.[QPI]  FROM PINTmethodsLookup INNER JOIN RefIncluded ON PINTmethodsLookup.[UID] = RefIncluded.[UID] WHERE (RefIncluded.[AGE] >= 0.05) AND (RefIncluded.[AGE] <= 3) AND ((PINTmethodsLookup.[T+]=Yes) OR (PINTmethodsLookup.[LTD-T+]=Yes) OR (PINTmethodsLookup.[LTD-DHT-S]=Yes) OR (PINTmethodsLookup.[M+]=Yes)) AND (RefIncluded.[NINT] >= 3) ORDER BY RefIncluded.[UID];

UID | REF | IDENT | SLAT | SLONG | AGE | DAGE | INTM | NINT | B | DB | DB% | DBN(%) | VDM/VADM | VDM | VADM | QAGE | QSTAT | QTRM | QALT | QMD | QACN | QTECH | QLITH | QMAG | QDIR | QPI
1382 | 122 | PM01 | 20.1 | 204.2 | 0.142 | 0.012 | T+ | 4 | 27.800 | 2.200 | 8 | 12.8 |  | 5.700 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1383 | 122 | HW04 | 20.1 | 204.2 | 0.153 | 0.003 | T+ | 6 | 25.100 | 5.600 | 22 | 34.2 |  | 5.700 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1384 | 122 | HW02 | 20.1 | 204.2 | 0.181 | 0.003 | T+ | 4 | 38.000 | 9.500 | 25 | 42.3 |  | 8.700 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1387 | 122 | HW03 | 20.1 | 204.2 | 0.263 | 0.005 | T+ | 4 | 29.000 | 7.800 | 27 | 45.8 |  | 5.300 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1493 | 139 | 28 | 19.8 | 204.9 | 0.061 |  | T+ | 3 | 19.900 | 3.100 | 16 | 27.5 |  | 3.528 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1494 | 139 | 29 | 19.8 | 204.9 | 0.067 |  | T+ | 3 | 15.000 | 1.900 | 13 | 22.2 |  | 3.342 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1495 | 139 | 30 | 19.8 | 204.9 | 0.072 |  | T+ | 3 | 14.000 | 1.000 | 7 | 12.4 |  | 2.918 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1499 | 139 | 43 | 19.8 | 204.9 | 0.146 |  | T+ | 3 | 33.900 | 1.500 | 4 | 7.7 |  | 6.828 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1501 | 139 | 46 | 19.8 | 204.9 | 0.163 |  | T+ | 3 | 36.700 | 4.200 | 11 | 20 |  | 8.726 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1503 | 139 | 50 | 19.8 | 204.9 | 0.185 |  | T+ | 3 | 33.900 | 15.200 | 45 | 94 |  | 8.558 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1505 | 139 | 54 | 19.8 | 204.9 | 0.208 |  | T+ | 3 | 20.500 |  |  |  |  | 5.177 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1508 | 139 | 59 | 19.8 | 204.9 | 0.236 |  | T+ | 3 | 50.000 | 10.300 | 21 | 37 |  | 11.025 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1509 | 139 | 60 | 19.8 | 204.9 | 0.242 |  | T+ | 3 | 40.900 | 7.200 | 18 | 31.3 |  | 9.127 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1516 | 139 | 69 | 19.8 | 204.9 | 0.292 |  | T+ | 3 | 34.300 | 4.400 | 13 | 22.5 |  | 7.382 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1518 | 139 | 71 | 19.8 | 204.9 | 0.304 |  | T+ | 3 | 42.400 | 3.300 | 8 | 13.5 |  | 9.366 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1519 | 139 | 72 | 19.8 | 204.9 | 0.309 |  | T+ | 3 | 46.900 | 6.300 | 13 | 23.6 |  | 8.949 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1520 | 139 | 73 | 19.8 | 204.9 | 0.315 |  | T+ | 3 | 29.700 | 2.800 | 9 | 16.4 |  | 5.767 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1522 | 139 | 75 | 19.8 | 204.9 | 0.326 |  | T+ | 3 | 21.500 | 4.200 | 20 | 34.9 |  | 5.043 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1523 | 139 | 76 | 19.8 | 204.9 | 0.327 |  | T+ | 3 | 28.800 | 13.500 | 47 | 100.3 |  | 5.132 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1525 | 139 | 79 | 19.8 | 204.9 | 0.328 |  | T+ | 3 | 25.800 | 2.600 | 10 | 17.6 |  | 5.684 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1528 | 139 | 81 | 19.8 | 204.9 | 0.33 |  | T+ | 3 | 37.400 | 8.300 | 22 | 40.1 |  | 7.921 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1533 | 139 | 88 | 19.8 | 204.9 | 0.334 |  | T+ | 3 | 30.800 | 1.900 | 6 | 10.7 |  | 6.395 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1536 | 139 | 91 | 19.8 | 204.9 | 0.336 |  | T+ | 3 | 57.800 | 8.500 | 15 | 25.9 |  | 14.087 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1539 | 139 | 94 | 19.8 | 204.9 | 0.338 |  | T+ | 3 | 38.900 | 3.000 | 8 | 13.4 |  | 8.863 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1540 | 139 | 95 | 19.8 | 204.9 | 0.338 |  | T+ | 3 | 34.300 | 1.600 | 5 | 8.1 |  | 7.497 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1541 | 139 | 96 | 19.8 | 204.9 | 0.339 |  | T+ | 3 | 40.800 | 1.500 | 4 | 6.4 |  | 9.260 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1544 | 139 | 99 | 19.8 | 204.9 | 0.341 |  | T+ | 3 | 31.800 | 3.200 | 10 | 17.6 |  | 7.498 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1548 | 139 | 103 | 19.8 | 204.9 | 0.343 |  | T+ | 3 | 49.400 | 0.700 | 1 | 2.5 |  | 10.329 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1549 | 139 | 104 | 19.8 | 204.9 | 0.344 |  | T+ | 3 | 45.000 | 5.400 | 12 | 21 |  | 9.484 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1550 | 139 | 105 | 19.8 | 204.9 | 0.344 |  | T+ | 3 | 52.700 | 3.700 | 7 | 12.2 |  | 11.519 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1551 | 139 | 107 | 19.8 | 204.9 | 0.346 |  | T+ | 3 | 42.600 | 3.600 | 8 | 14.7 |  | 8.889 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1552 | 139 | 108 | 19.8 | 204.9 | 0.346 |  | T+ | 3 | 39.400 | 3.000 | 8 | 13.2 |  | 9.509 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1553 | 139 | 109 | 19.8 | 204.9 | 0.347 |  | T+ | 3 | 38.100 | 6.600 | 17 | 30.8 |  | 9.174 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1554 | 139 | 110 | 19.8 | 204.9 | 0.347 |  | T+ | 3 | 45.500 | 5.400 | 12 | 20.8 |  | 10.650 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1555 | 139 | 111 | 19.8 | 204.9 | 0.348 |  | T+ | 3 | 41.900 | 3.400 | 8 | 14.1 |  | 10.163 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1556 | 139 | 112 | 19.8 | 204.9 | 0.349 |  | T+ | 3 | 41.800 | 7.700 | 18 | 32.8 | 10.300 | 10.245 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1557 | 139 | 113 | 19.8 | 204.9 | 0.349 |  | T+ | 3 | 35.100 | 4.600 | 13 | 23 |  | 8.437 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1558 | 139 | 114 | 19.8 | 204.9 | 0.35 |  | T+ | 3 | 42.200 | 1.900 | 5 | 7.8 |  | 10.413 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1559 | 139 | 115 | 19.8 | 204.9 | 0.351 |  | T+ | 3 | 21.800 | 5.700 | 26 | 48 |  | 5.196 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1560 | 139 | 116 | 19.8 | 204.9 | 0.351 |  | T+ | 3 | 34.300 | 0.100 | 0 | 0.5 |  | 8.705 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1561 | 139 | 118 | 19.8 | 204.9 | 0.352 |  | T+ | 3 | 44.800 | 3.900 | 9 | 15.2 |  | 11.194 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1563 | 139 | 120 | 19.8 | 204.9 | 0.354 |  | T+ | 3 | 36.000 | 3.100 | 9 | 15 |  | 7.188 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1565 | 139 | 124 | 19.8 | 204.9 | 0.356 |  | T+ | 3 | 37.600 | 4.300 | 11 | 20 | 8.100 | 8.047 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1566 | 139 | 125 | 19.8 | 204.9 | 0.357 |  | T+ | 3 | 37.200 | 2.200 | 6 | 10.3 |  | 7.541 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1567 | 139 | 126 | 19.8 | 204.9 | 0.357 |  | T+ | 3 | 39.600 | 5.100 | 13 | 22.6 |  | 9.589 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1569 | 139 | 128 | 19.8 | 204.9 | 0.358 |  | T+ | 3 | 61.300 | 16.400 | 27 | 49.3 |  | 14.529 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1573 | 139 | 132 | 19.8 | 204.9 | 0.361 |  | T+ | 3 | 35.800 | 8.800 | 25 | 44.8 | 8.300 | 8.250 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1574 | 139 | 134 | 19.8 | 204.9 | 0.362 |  | T+ | 3 | 43.100 | 2.300 | 5 | 9.3 |  | 9.932 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1576 | 139 | 137 | 19.8 | 204.9 | 0.364 |  | T+ | 3 | 52.000 | 8.100 | 16 | 27.5 |  | 11.274 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1577 | 139 | 138 | 19.8 | 204.9 | 0.365 |  | T+ | 3 | 56.000 | 4.100 | 7 | 12.7 |  | 12.284 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1578 | 139 | 139 | 19.8 | 204.9 | 0.365 |  | T+ | 3 | 56.800 | 1.600 | 3 | 4.9 |  | 14.573 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1579 | 139 | 140 | 19.8 | 204.9 | 0.366 |  | T+ | 3 | 44.600 | 2.200 | 5 | 8.6 |  | 11.407 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1581 | 139 | 142 | 19.8 | 204.9 | 0.367 |  | T+ | 3 | 50.000 | 2.400 | 5 | 8.3 |  | 12.592 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1582 | 139 | 143 | 19.8 | 204.9 | 0.368 |  | T+ | 3 | 62.000 | 8.600 | 14 | 24.4 |  | 14.224 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1587 | 139 | 148 | 19.8 | 204.9 | 0.371 |  | T+ | 3 | 59.500 | 3.300 | 6 | 9.6 |  | 12.215 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1588 | 139 | 149 | 19.8 | 204.9 | 0.371 |  | T+ | 3 | 40.200 | 4.000 | 10 | 17.4 |  | 9.803 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1590 | 139 | 151 | 19.8 | 204.9 | 0.373 |  | T+ | 3 | 29.600 | 3.900 | 13 | 23.1 |  | 6.821 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1591 | 139 | 152 | 19.8 | 204.9 | 0.373 |  | T+ | 3 | 38.000 | 1.200 | 3 | 5.5 |  | 8.698 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1592 | 139 | 153 | 19.8 | 204.9 | 0.374 |  | T+ | 3 | 43.800 | 2.900 | 7 | 11.5 |  | 10.301 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1594 | 139 | 155 | 19.8 | 204.9 | 0.375 |  | T+ | 3 | 33.700 | 4.100 | 12 | 21.3 |  | 6.824 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1595 | 139 | 156 | 19.8 | 204.9 | 0.376 |  | T+ | 3 | 35.100 | 7.700 | 22 | 39.6 |  | 8.106 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1596 | 139 | 158 | 19.8 | 204.9 | 0.377 |  | T+ | 3 | 42.800 | 4.500 | 11 | 18.4 |  | 8.157 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1599 | 139 | 163 | 19.8 | 204.9 | 0.38 |  | T+ | 3 | 50.200 | 0.500 | 1 | 1.7 |  | 10.220 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1602 | 139 | 166 | 19.8 | 204.9 | 0.382 |  | T+ | 3 | 62.000 | 17.200 | 28 | 51.4 |  | 14.329 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1603 | 139 | 167 | 19.8 | 204.9 | 0.382 |  | T+ | 3 | 57.900 | 1.900 | 3 | 5.7 |  | 14.513 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1604 | 139 | 169 | 19.8 | 204.9 | 0.384 |  | T+ | 3 | 62.900 | 1.400 | 2 | 3.9 |  | 12.832 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1605 | 139 | 170 | 19.8 | 204.9 | 0.384 |  | T+ | 3 | 71.400 | 16.200 | 23 | 41 |  | 15.062 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1607 | 139 | 172 | 19.8 | 204.9 | 0.385 |  | T+ | 3 | 40.900 | 3.500 | 9 | 14.9 | 7.400 | 7.454 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1609 | 139 | 174 | 19.8 | 204.9 | 0.387 |  | T+ | 3 | 37.300 | 4.900 | 13 | 23.1 |  | 9.254 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1610 | 139 | 176 | 19.8 | 204.9 | 0.388 |  | T+ | 3 | 42.500 | 4.000 | 9 | 16.4 |  | 10.615 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1611 | 139 | 177 | 19.8 | 204.9 | 0.388 |  | T+ | 3 | 46.200 | 5.700 | 12 | 21.6 |  | 11.006 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1612 | 139 | 178 | 19.8 | 204.9 | 0.389 |  | T+ | 3 | 39.200 | 0.400 | 1 | 1.8 |  | 9.915 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1613 | 139 | 179 | 19.8 | 204.9 | 0.39 |  | T+ | 3 | 46.500 | 9.800 | 21 | 37.9 |  | 11.844 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1614 | 139 | 180 | 19.8 | 204.9 | 0.39 |  | T+ | 3 | 33.100 | 5.500 | 17 | 29.4 |  | 8.442 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1615 | 139 | 181 | 19.8 | 204.9 | 0.391 |  | T+ | 3 | 34.200 | 2.300 | 7 | 11.7 |  | 8.733 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1616 | 139 | 182 | 19.8 | 204.9 | 0.391 |  | T+ | 3 | 32.000 | 0.900 | 3 | 4.9 |  | 8.233 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1617 | 139 | 184 | 19.8 | 204.9 | 0.393 |  | T+ | 3 | 35.300 | 3.900 | 11 | 19.3 |  | 9.033 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1618 | 139 | 185 | 19.8 | 204.9 | 0.393 |  | T+ | 3 | 39.200 | 3.900 | 10 | 17.4 |  | 10.035 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1619 | 139 | 188 | 19.8 | 204.9 | 0.395 |  | T+ | 3 | 41.700 | 7.500 | 18 | 32 |  | 10.337 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1620 | 139 | 189 | 19.8 | 204.9 | 0.396 |  | T+ | 3 | 30.700 | 0.800 | 3 | 4.5 |  | 7.397 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1621 | 139 | 190 | 19.8 | 204.9 | 0.396 |  | T+ | 3 | 42.500 | 17.000 | 40 | 80.3 |  | 10.437 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1623 | 139 | 192 | 19.8 | 204.9 | 0.398 |  | T+ | 3 | 25.300 | 7.400 | 29 | 54.6 |  | 6.127 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1624 | 139 | 193 | 19.8 | 204.9 | 0.398 |  | T+ | 3 | 32.700 | 1.400 | 4 | 7.4 |  | 7.837 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1628 | 139 | 198 | 19.8 | 204.9 | 0.401 |  | T+ | 3 | 25.600 | 3.300 | 13 | 22.6 |  | 5.869 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1629 | 139 | 200 | 19.8 | 204.9 | 0.402 |  | T+ | 6 | 23.700 | 1.300 | 5 | 8.2 |  | 5.656 |  | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1630 | 139 | 201 | 19.8 | 204.9 | 0.403 |  | T+ | 3 | 25.700 | 6.300 | 25 | 44.7 |  | 6.130 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1631 | 139 | 202 | 19.8 | 204.9 | 0.404 |  | T+ | 3 | 24.600 | 2.700 | 11 | 19.2 |  | 5.544 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1633 | 139 | 204 | 19.8 | 204.9 | 0.405 |  | T+ | 3 | 32.100 | 9.600 | 30 | 56 |  | 6.864 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1635 | 139 | 206 | 19.8 | 204.9 | 0.406 |  | T+ | 3 | 33.200 | 0.700 | 2 | 3.7 |  | 7.985 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1636 | 139 | 207 | 19.8 | 204.9 | 0.407 |  | T+ | 3 | 41.000 | 2.600 | 6 | 11 |  | 9.577 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1637 | 139 | 208 | 19.8 | 204.9 | 0.407 |  | T+ | 3 | 35.500 | 1.500 | 4 | 7.3 |  | 8.309 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1638 | 139 | 209 | 19.8 | 204.9 | 0.408 |  | T+ | 3 | 28.500 | 3.200 | 11 | 19.6 |  | 6.890 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1639 | 139 | 210 | 19.8 | 204.9 | 0.409 |  | T+ | 3 | 32.700 | 5.200 | 16 | 28.1 |  | 7.223 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1640 | 139 | 211 | 19.8 | 204.9 | 0.409 |  | T+ | 3 | 29.300 | 1.500 | 5 | 8.9 |  | 7.330 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1642 | 139 | 213 | 19.8 | 204.9 | 0.41 |  | T+ | 3 | 25.000 | 3.000 | 12 | 21 |  | 6.096 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1643 | 139 | 214 | 19.8 | 204.9 | 0.411 |  | T+ | 3 | 30.200 | 3.400 | 11 | 19.7 |  | 7.724 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1644 | 139 | 216 | 19.8 | 204.9 | 0.412 |  | T+ | 3 | 35.900 | 2.000 | 6 | 9.7 |  | 8.498 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1645 | 139 | 217 | 19.8 | 204.9 | 0.413 |  | T+ | 3 | 18.900 | 0.900 | 5 | 8.3 |  | 4.290 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1646 | 139 | 218 | 19.8 | 204.9 | 0.414 |  | T+ | 3 | 17.900 | 0.600 | 3 | 5.8 |  | 4.235 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1655 | 139 | 161 | 19.8 | 204.9 | 0.786 |  | T+ | 3 | 47.100 | 1.700 | 4 | 6.3 |  | 9.353 |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
1657 | 143 | WK03 | 64.2 | 338.7 | 2.581 |  | T+ | 3 | 20.000 | 2.200 | 11 | 19.2 |  | 5.100 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1658 | 143 | WK04 | 64.2 | 338.7 | 2.581 |  | T+ | 3 | 13.500 | 3.000 | 22 | 40.1 |  | 3.400 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1659 | 143 | WK06 | 64.2 | 338.7 | 2.581 |  | T+ | 3 | 14.000 | 2.300 | 16 | 29.1 |  | 3.600 |  | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 4
1661 | 144 | HU23/24 | 64.4 | 338.6 | 2.04 | 0.1 | T+ | 5 | 13.560 | 4.779 | 35.2 | 59 |  | 1.879 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
1662 | 144 | HU27 | 64.4 | 338.6 | 2.04 | 0.1 | T+ | 3 | 11.533 | 4.704 | 40.8 | 82.4 |  | 1.614 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
1663 | 144 | KY&#39;12A | 64.3 | 338.6 | 2.04 | 0.1 | T+ | 3 | 45.367 | 5.204 | 11.5 | 20.1 |  | 6.840 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1664 | 144 | FL&#39;1/FL&#39;2 | 64.4 | 338.6 | 2.138 | 0.01 | T+ | 7 | 23.086 | 0.880 | 3.8 | 5.5 |  | 3.494 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
1666 | 144 | HU20 | 64.4 | 338.6 | 2.138 | 0.01 | T+ | 3 | 40.367 | 5.064 | 12.5 | 22 |  | 6.102 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1667 | 144 | KY07 | 64.3 | 338.6 | 2.138 | 0.01 | T+ | 4 | 25.675 | 1.253 | 4.9 | 7.9 |  | 3.370 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1669 | 144 | SB&#39;1/2 | 64.1 | 338.6 | 2.138 | 0.01 | T+ | 5 | 12.640 | 3.904 | 30.9 | 50.7 |  | 1.918 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
1670 | 144 | SB&#39;14 | 64.1 | 338.6 | 2.138 | 0.01 | T+ | 3 | 19.333 | 10.688 | 55.3 | 130.8 |  | 3.158 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1671 | 144 | SB&#39;5 | 64.1 | 338.6 | 2.138 | 0.01 | T+ | 3 | 30.900 | 12.541 | 40.6 | 81.8 |  | 4.943 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1672 | 144 | FL4 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 3 | 11.033 | 2.558 | 23.2 | 42 |  | 2.681 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1673 | 144 | HU11 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 3 | 7.300 | 0.721 | 9.9 | 17.2 |  | 1.844 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
